Ano;Region;Tipo_caracteristica;Caracteristica;Total;No pobres;Pobreza total;Pobreza no extrema;Pobreza extrema
2017;Huetar Caribe;Hogar;Fuerza de trabajo por hogar;1.31969495;1.450717877;0.959409184;0.991873307;0.894618648
2017;Huetar Caribe;Hogar;Ocupados por hogar;1.19870428;1.365834696;0.739130435;0.8268806;0.564002329
2017;Huetar Caribe;Hogar;Ingreso por hogar;693041.7202;866407.8913;216320.8495;268781.6128;111621.8547
2017;Huetar Caribe;Hogar;Ingreso per cápita por hogar;245881.803;314501.754;57191.22641;72255.86453;27125.8524
2017;Huetar Caribe;Hogar;Porcentaje de hogares con jefatura femenina;37.59292166;31.82286303;53.45938142;53.5403209;53.2978458
2017;Huetar Caribe;Persona;Relación de dependencia demográfica;0.523634429;0.427415726;0.797669534;0.704207754;1.003084073
2017;Huetar Caribe;Persona;Relación de dependencia económica;1.489867481;1.141660055;2.937695335;2.72512605;3.40805132
2017;Huetar Caribe;Persona;Horas semanales trabajadas en la ocupación principal;44.09623403;46.08431713;33.99414018;38.08180031;22.03377083
2017;Huetar Caribe;Persona;Escolaridad promedio personas de 15 años y más;7.613249765;8.094433075;6.264424333;6.306683429;6.166245658
2017;Huetar Caribe;Persona;Tasa de desempleo abierto;9.168078636;5.851115658;22.95983331;16.63445378;36.95611752
2017;Huetar Caribe;Persona;Tasa neta de participación;55.60207138;60.81983729;40.98294552;40.35129362;42.45342596
2017;Huetar Caribe;Persona;Tasa de ocupación;0;0;0;0;0
2017;Huetar Norte;Hogar;Total de personas;399295;279132;120163;84433;35730
2017;Huetar Norte;Hogar;Total de hogares;119165;86393;32772;21803;10969
2017;Huetar Norte;Hogar;Miembros por hogar;3.350774137;3.230956212;3.666636153;3.872540476;3.257361656
2017;Huetar Norte;Hogar;Fuerza de trabajo por hogar;1.357789619;1.496996284;0.99081533;1.054671375;0.863889142
2017;Huetar Norte;Hogar;Ocupados por hogar;1.242848152;1.426365562;0.759062614;0.901573178;0.475795423
2017;Huetar Norte;Hogar;Ingreso por hogar;748026.4081;954393.9443;204003.7496;265238.8677;82287.15933
2017;Huetar Norte;Hogar;Ingreso per cápita por hogar;253945.9478;329903.8944;53706.8754;68692.2572;23920.54308
2017;Huetar Norte;Hogar;Porcentaje de hogares con jefatura femenina;30.20433852;28.57175929;34.50811668;37.48108059;28.59877838
2017;Huetar Norte;Persona;Relación de dependencia demográfica;0.530018316;0.437394757;0.799359099;0.827672793;0.735814225
2017;Huetar Norte;Persona;Relación de dependencia económica;1.467815403;1.15829274;2.700625173;2.671798217;2.770578303
2017;Huetar Norte;Persona;Horas semanales trabajadas en la ocupación principal;43.7610598;45.77916545;33.76398939;35.82952638;25.98428818
2017;Huetar Norte;Persona;Escolaridad promedio personas de 15 años y más;7.013611743;7.542628391;5.570087361;5.743264777;5.184048573
2017;Huetar Norte;Persona;Tasa de desempleo abierto;8.46533705;4.718162839;23.39010194;14.51619917;44.92401857
2017;Huetar Norte;Persona;Tasa neta de participación;55.21144351;60.18820157;41.53310907;42.60700389;39.13923423
2017;Huetar Caribe;Persona;Tasa de ocupación;0;0;0;0;0
2018;Total;Hogar;Total de personas;4990727;3848658;1142069;781286;360783
2018;Total;Hogar;Total de hogares;1561637;1232789;328848;229814;99034
2018;Total;Hogar;Miembros por hogar;3.195830401;3.121911373;3.472938865;3.39964493;3.643021589
2018;Total;Hogar;Fuerza de trabajo por hogar;1.471842688;1.601924579;0.984190264;0.994704413;0.959791587
2018;Total;Hogar;Ocupados por hogar;1.350089041;1.508791853;0.755142193;0.82403596;0.595270311
2018;Total;Hogar;Ingreso por hogar;1018142.413;1233273.796;211655.5195;259609.2533;100376.1672
2018;Total;Hogar;Ingreso per cápita por hogar;369533.7345;451659.3749;61660.23056;76684.3353;26795.94548
2018;Total;Hogar;Porcentaje de hogares con jefatura femenina;39.94122834;37.83591515;47.83364959;47.12289069;49.48300584
2018;Total;Persona;Relación de dependencia demográfica;0.467373628;0.398092555;0.761536053;0.744724754;0.799075487
2018;Total;Persona;Relación de dependencia económica;1.171312482;0.94885041;2.528727109;2.41774389;2.795638177
2018;Total;Persona;Horas semanales trabajadas en la ocupación principal;41.90739029;43.09467155;33.01577356;35.61580462;24.66353983
2018;Total;Persona;Escolaridad promedio personas de 15 años y más;8.829150266;9.381986937;6.587422102;6.622530697;6.501976772
2018;Total;Persona;Tasa de desempleo abierto;8.272191584;5.813802166;23.272743;17.15770548;37.97921138
2018;Total;Persona;Tasa neta de participación;58.24511825;62.36712324;41.50633915;41.36536447;41.84934553
2018;Total;Persona;Tasa de ocupación;53.42697048;58.74122208;31.84667551;34.26801706;25.95529413
2018;Central;Hogar;Total de personas;3091148;2532239;558909;407764;151145
2018;Central;Hogar;Total de hogares;965988;804659;161329;118580;42749
2018;Central;Hogar;Miembros por hogar;3.199985921;3.146971574;3.464405036;3.438724911;3.535638261
2018;Central;Hogar;Fuerza de trabajo por hogar;1.562794776;1.669227586;1.031940941;1.053997301;0.97075955
2018;Central;Hogar;Ocupados por hogar;1.434361503;1.566571678;0.77493817;0.849165121;0.569042551
2018;Central;Hogar;Ingreso por hogar;1197540.875;1391960.216;227837.5224;273509.2889;101150.1597
2018;Central;Hogar;Ingreso per cápita por hogar;430625.1166;503745.5552;65923.05463;79894.57257;27167.93527
2018;Central;Hogar;Porcentaje de hogares con jefatura femenina;40.69025702;39.06176405;48.81267472;48.12531624;50.71931507
2018;Central;Persona;Relación de dependencia demográfica;0.437315404;0.383660792;0.743653658;0.734671392;0.768356889
2018;Central;Persona;Relación de dependencia económica;1.047604695;0.885286105;2.357173749;2.262555708;2.642135955
2018;Central;Persona;Horas semanales trabajadas en la ocupación principal;42.19712813;42.95599323;34.5456167;36.76530876;25.3575187
2018;Central;Persona;Escolaridad promedio personas de 15 años y más;9.398032906;9.842836501;6.963120677;6.956751737;6.981986755
2018;Central;Persona;Tasa de desempleo abierto;8.218179024;6.149904814;24.90479451;19.433843;41.38172004
2018;Central;Persona;Tasa neta de participación;59.82413071;62.94111555;42.74556322;42.92160762;42.22398584
2018;Central;Persona;Tasa de ocupación;54.90767655;59.07029686;32.09986854;34.58028978;24.75097423
2018;Chorotega;Hogar;Total de personas;382913;275805;107108;69080;38028
2018;Chorotega;Hogar;Total de hogares;119546;88516;31030;20510;10520
2018;Chorotega;Hogar;Miembros por hogar;3.20305991;3.115877356;3.451756365;3.368113116;3.614828897
2018;Chorotega;Hogar;Fuerza de trabajo por hogar;1.389013434;1.545765737;0.941862714;0.913408094;0.997338403
2018;Chorotega;Hogar;Ocupados por hogar;1.271886972;1.465531655;0.719497261;0.774451487;0.612357414
2018;Chorotega;Hogar;Ingreso por hogar;815269.7562;1031589.442;198197.4604;249900.9657;97395.2841
2018;Chorotega;Hogar;Ingreso per cápita por hogar;299080.0848;383605.043;57964.67411;73927.18898;26843.83951
2018;Chorotega;Hogar;Porcentaje de hogares con jefatura femenina;38.80765563;37.21925979;43.33870448;41.90151146;46.14068441
2018;Chorotega;Persona;Relación de dependencia demográfica;0.501078042;0.408303633;0.807729958;0.7541454;0.913936283
2018;Chorotega;Persona;Relación de dependencia económica;1.305996351;1.015750046;2.664818997;2.687413259;2.624475791
2018;Chorotega;Persona;Horas semanales trabajadas en la ocupación principal;41.23018238;42.639424;33.04192421;37.2397381;22.69140019
2018;Chorotega;Persona;Escolaridad promedio personas de 15 años y más;8.54176934;9.216044608;6.533931441;6.674853569;6.242031668
2018;Chorotega;Persona;Tasa de desempleo abierto;8.432349098;5.190571898;23.60911517;15.21298174;38.60083873
2018;Chorotega;Persona;Tasa neta de participación;55.81208532;61.40110753;39.1349759;37.1964658;43.15031873
2018;Chorotega;Persona;Tasa de ocupación;51.10581545;58.2140389;29.89555437;31.53777425;26.49393379
2018;Pacífico Central;Hogar;Total de personas;293132;211951;81181;50512;30669
2018;Pacífico Central;Hogar;Total de hogares;93040;69104;23936;15755;8181
2018;Pacífico Central;Hogar;Miembros por hogar;3.150601892;3.067130702;3.391585896;3.206093304;3.748808214
2018;Pacífico Central;Hogar;Fuerza de trabajo por hogar;1.337457008;1.485702709;0.909466912;0.854458902;1.01540154
2018;Pacífico Central;Hogar;Ocupados por hogar;1.220894239;1.39680771;0.713026404;0.690066646;0.757242391
2018;Pacífico Central;Hogar;Ingreso por hogar;804126.097;1010157.411;209307.0829;255904.4679;119569.6669
2018;Pacífico Central;Hogar;Ingreso per cápita por hogar;293528.5011;373254.3787;63357.33435;79128.26977;32985.60869
2018;Pacífico Central;Hogar;Porcentaje de hogares con jefatura femenina;40.12575236;36.96168094;49.26052807;48.13709933;51.42403129
2018;Pacífico Central;Persona;Relación de dependencia demográfica;0.507942714;0.449178153;0.686492438;0.683901724;0.690776779
2018;Pacífico Central;Persona;Relación de dependencia económica;1.355665919;1.064430981;2.729202076;2.752191353;2.691946551
2018;Pacífico Central;Persona;Horas semanales trabajadas en la ocupación principal;41.54290852;43.13869174;32.53202086;35.84556659;26.71686844
2018;Pacífico Central;Persona;Escolaridad promedio personas de 15 años y más;7.972006269;8.563594574;6.203927386;6.191788311;6.226080016
2018;Pacífico Central;Persona;Tasa de desempleo abierto;8.715253502;5.983363852;21.59952226;19.23934037;25.42434092
2018;Pacífico Central;Persona;Tasa neta de participación;55.03480668;60.5789542;38.44211344;36.79951889;41.43968872
2018;Pacífico Central;Persona;Tasa de ocupación;50.23838377;56.95429495;30.13880059;29.7195342;30.90392098
2018;Brunca;Hogar;Total de personas;366035;238323;127712;83872;43840
2018;Brunca;Hogar;Total de hogares;124023;84040;39983;27514;12469
2018;Brunca;Hogar;Miembros por hogar;2.951347734;2.835828177;3.194157517;3.048339027;3.51591948
2018;Brunca;Hogar;Fuerza de trabajo por hogar;1.16987978;1.327927178;0.837681014;0.83651959;0.840243805
2018;Brunca;Hogar;Ocupados por hogar;1.082025108;1.272096621;0.682515069;0.730864287;0.575828054
2018;Brunca;Hogar;Ingreso por hogar;647507.0285;871877.361;175904.529;213167.2669;93680.85651
2018;Brunca;Hogar;Ingreso per cápita por hogar;266485.8403;366138.92;57025.69921;70698.53716;26855.31959
2018;Brunca;Hogar;Porcentaje de hogares con jefatura femenina;40.45136789;37.75702047;46.1145987;42.04041579;55.10465956
2018;Brunca;Persona;Relación de dependencia demográfica;0.520723064;0.421508455;0.748449543;0.76420353;0.719080856
2018;Brunca;Persona;Relación de dependencia económica;1.522778651;1.135529888;2.813095274;2.644073688;3.184403932
2018;Brunca;Persona;Horas semanales trabajadas en la ocupación principal;38.84868401;41.43729597;28.70757448;30.83539709;22.74818942
2018;Brunca;Persona;Escolaridad promedio personas de 15 años y más;7.856149327;8.540680144;6.416516875;6.229394081;6.841847548
2018;Brunca;Persona;Tasa de desempleo abierto;7.509717972;4.204338749;18.52327352;12.63034411;31.46893195
2018;Brunca;Persona;Tasa neta de participación;52.18160632;59.24394284;37.34723461;37.0014308;38.13007242
2018;Brunca;Persona;Tasa de ocupación;48.26291485;56.75312679;30.42930419;32.32802276;26.13094588
2018;Huetar Caribe;Hogar;Total de personas;450006;311817;138189;84181;54008
2018;Huetar Caribe;Hogar;Total de hogares;138595;100555;38040;24124;13916
2018;Huetar Caribe;Hogar;Miembros por hogar;3.246913669;3.100959674;3.632728707;3.489512519;3.881000287
2018;Huetar Caribe;Hogar;Fuerza de trabajo por hogar;1.297615354;1.437800209;0.927050473;0.953448848;0.881287726
2018;Huetar Caribe;Hogar;Ocupados por hogar;1.189501786;1.369161156;0.714589905;0.843765545;0.490658235
2018;Huetar Caribe;Hogar;Ingreso por hogar;702328.5286;892623.7881;199301.7195;255454.9811;101957.5628
2018;Huetar Caribe;Hogar;Ingreso per cápita por hogar;253564.6455;328258.6368;56118.42321;73808.43876;25452.00073
2018;Huetar Caribe;Hogar;Porcentaje de hogares con jefatura femenina;40.15873589;34.42693054;55.31019979;54.51417675;56.69014085
2018;Huetar Caribe;Persona;Relación de dependencia demográfica;0.528023579;0.436573972;0.784327144;0.760004181;0.82360886
2018;Huetar Caribe;Persona;Relación de dependencia económica;1.502215822;1.156738923;2.918587835;2.659884353;3.403783431
2018;Huetar Caribe;Persona;Horas semanales trabajadas en la ocupación principal;43.28964752;45.39237049;32.63981165;35.83959715;23.10090803
2018;Huetar Caribe;Persona;Escolaridad promedio personas de 15 años y más;7.656079846;8.092005438;6.45105613;6.5805262;6.228498439
2018;Huetar Caribe;Persona;Tasa de desempleo abierto;8.331711548;4.773893677;22.91790727;11.50384766;44.32485323
2018;Huetar Caribe;Persona;Tasa neta de participación;55.39903645;60.63979264;40.9054529;42.20057244;38.67915602
2018;Huetar Caribe;Persona;Tasa de ocupación;50.78334853;57.74491341;31.53077913;37.34588287;21.53467689
2018;Huetar Norte;Hogar;Total de personas;407493;278523;128970;85877;43093
2018;Huetar Norte;Hogar;Total de hogares;120445;85915;34530;23331;11199
2018;Huetar Norte;Hogar;Miembros por hogar;3.38322886;3.241843683;3.735013032;3.680810938;3.847932851
2018;Huetar Norte;Hogar;Fuerza de trabajo por hogar;1.439827307;1.583029739;1.083521575;1.088723158;1.072685061
2018;Huetar Norte;Hogar;Ocupados por hogar;1.312441363;1.49723564;0.85264987;0.919849128;0.712652915
2018;Huetar Norte;Hogar;Ingreso por hogar;691067.5521;886511.1611;204779.1747;259062.4327;91690.26565
2018;Huetar Norte;Hogar;Ingreso per cápita por hogar;247764.3111;325093.3804;55359.82263;71174.34117;22413.26206
2018;Huetar Norte;Hogar;Porcentaje de hogares con jefatura femenina;34.14089418;31.76046092;40.06371271;44.28442844;31.27064917
2018;Huetar Norte;Persona;Relación de dependencia demográfica;0.533052426;0.421891751;0.844457475;0.789738032;0.964129444
2018;Huetar Norte;Persona;Relación de dependencia económica;1.349746281;1.047872888;2.447105362;2.380851148;2.587197203
2018;Huetar Norte;Persona;Horas semanales trabajadas en la ocupación principal;41.43538492;43.79873308;31.12044019;33.17105447;25.606315
2018;Huetar Norte;Persona;Escolaridad promedio personas de 15 años y más;7.126920639;7.77880641;5.464139998;5.630844841;5.083395913
2018;Huetar Norte;Persona;Tasa de desempleo abierto;8.847307116;5.419613841;21.30753194;15.51120035;33.56363939
2018;Huetar Norte;Persona;Tasa neta de participación;58.49831171;63.74305185;45.02990841;43.95701381;47.48033675
2018;Huetar Caribe;Persona;Tasa de ocupación;53.32278641;60.28842458;35.43514629;37.13875333;31.54420774
2019;Total;Hogar;Total de personas;5050691;3843310;1207381;868987;338394
2019;Total;Hogar;Total de hogares;1600797;1264902;335895;242353;93542
2019;Total;Hogar;Miembros por hogar;3.155110236;3.038425111;3.594519121;3.585625101;3.617562165
2019;Total;Hogar;Fuerza de trabajo por hogar;1.440886009;1.546719825;1.042340612;1.050513095;1.021166962
2019;Total;Hogar;Ocupados por hogar;1.308623142;1.45079856;0.773223775;0.841012903;0.597592525
2019;Total;Hogar;Ingreso por hogar;1016358.433;1224342.502;233139.0791;280843.2453;109544.8886
2019;Total;Hogar;Ingreso per cápita por hogar;376333.1561;459140.932;64498.4416;77857.80946;29886.36489
2019;Total;Hogar;Porcentaje de hogares con jefatura femenina;41.00669854;39.04476394;48.39488531;48.01549805;49.37781959
2019;Total;Persona;Relación de dependencia demográfica;0.462480914;0.397187746;0.718051061;0.713846469;0.728943456
2019;Total;Persona;Relación de dependencia económica;1.189701487;0.964431478;2.448507213;2.413213142;2.542576579
2019;Total;Persona;Horas semanales trabajadas en la ocupación principal;42.42872368;43.69227323;33.49702373;36.32927751;23.13877375
2019;Total;Persona;Escolaridad promedio personas de 15 años y más;8.92379679;9.508534835;6.685155663;6.774602631;6.443552726
2019;Total;Persona;Tasa de desempleo abierto;9.179273431;6.201592784;25.8185121;19.94265402;41.47944976
2019;Total;Persona;Tasa neta de participación;57.32525741;61.32892092;42.00286724;41.84754112;42.42254672
2019;Total;Persona;Tasa de ocupación;52.06321529;57.52555099;31.15835188;33.50203078;24.82590777
2019;Central;Hogar;Total de personas;3126285;2526317;599968;453866;146102
2019;Central;Hogar;Total de hogares;990315;822043;168272;125535;42737
2019;Central;Hogar;Miembros por hogar;3.156859181;3.073217581;3.565465437;3.615453857;3.418630227
2019;Central;Hogar;Fuerza de trabajo por hogar;1.528605545;1.617482297;1.094424503;1.090532521;1.105856752
2019;Central;Hogar;Ocupados por hogar;1.39179554;1.514688404;0.791438861;0.855299319;0.603856143
2019;Central;Hogar;Ingreso por hogar;1194486.034;1387711.446;250540.5349;299133.449;107804.4636
2019;Central;Hogar;Ingreso per cápita por hogar;440371.0677;516384.2818;69031.03167;81977.25187;31003.00553
2019;Central;Hogar;Porcentaje de hogares con jefatura femenina;42.57816957;40.99384095;50.31793762;49.25717927;53.43379273
2019;Central;Persona;Relación de dependencia demográfica;0.434901744;0.384097477;0.697222065;0.710436365;0.657443647
2019;Central;Persona;Relación de dependencia económica;1.065188885;0.900000752;2.257845038;2.315310446;2.091386132
2019;Central;Persona;Horas semanales trabajadas en la ocupación principal;42.63177549;43.44920959;34.98195597;37.72044333;23.51337858
2019;Central;Persona;Escolaridad promedio personas de 15 años y más;9.496643817;9.994636508;7.000121835;7.057722651;6.81891653
2019;Central;Persona;Tasa de desempleo abierto;8.949987482;6.355178845;27.68447174;21.57048941;45.39472292
2019;Central;Persona;Tasa neta de participación;58.89345885;62.051782;43.06701121;42.1851215;45.84307373
2019;Central;Persona;Tasa de ocupación;53.62250166;58.10828028;31.14413666;33.08558434;25.03273743
2019;Chorotega;Hogar;Total de personas;388117;297885;90232;65774;24458
2019;Chorotega;Hogar;Total de hogares;118843;94771;24072;17631;6441
2019;Chorotega;Hogar;Miembros por hogar;3.26579605;3.143208365;3.748421402;3.730588169;3.797236454
2019;Chorotega;Hogar;Fuerza de trabajo por hogar;1.374022871;1.465606567;1.013459621;1.058760138;0.889458159
2019;Chorotega;Hogar;Ocupados por hogar;1.270819485;1.389412373;0.803921569;0.852419035;0.671169073
2019;Chorotega;Hogar;Ingreso por hogar;863589.6015;1022754.708;236959.6462;280951.64;116540.0153
2019;Chorotega;Hogar;Ingreso per cápita por hogar;309462.8553;372306.0985;62050.21822;74055.50873;29188.04198
2019;Chorotega;Hogar;Porcentaje de hogares con jefatura femenina;40.81351026;39.05414103;47.74011299;43.94532358;58.12761993
2019;Chorotega;Persona;Relación de dependencia demográfica;0.501088735;0.440094561;0.745097281;0.719177187;0.818844352
2019;Chorotega;Persona;Relación de dependencia económica;1.376813458;1.144646753;2.698639121;2.523544222;3.269156921
2019;Chorotega;Persona;Horas semanales trabajadas en la ocupación principal;41.44838705;42.61630821;33.50155023;36.152239;24.2863752
2019;Chorotega;Persona;Escolaridad promedio personas de 15 años y más;8.751255938;9.230500298;6.8997711;7.0954152;6.361821281
2019;Chorotega;Persona;Tasa de desempleo abierto;7.51103844;5.198816389;20.67552058;19.4889377;24.54180485
2019;Chorotega;Persona;Tasa neta de participación;54.49003087;58.36547916;39.54163087;41.23572423;34.8733869
2019;Chorotega;Persona;Tasa de ocupación;50.3972637;55.33116507;31.36619285;33.19931962;26.31482834
2019;Pacífico Central;Hogar;Total de personas;297997;197847;100150;64408;35742
2019;Pacífico Central;Hogar;Total de hogares;96491;67751;28740;19947;8793
2019;Pacífico Central;Hogar;Miembros por hogar;3.088339845;2.92020782;3.484690327;3.228956735;4.064824292
2019;Pacífico Central;Hogar;Fuerza de trabajo por hogar;1.271465733;1.418857286;0.924008351;0.862234923;1.064141931
2019;Pacífico Central;Hogar;Ocupados por hogar;1.16402566;1.353559357;0.717223382;0.736551862;0.67337655
2019;Pacífico Central;Hogar;Ingreso por hogar;714968.2631;928516.4594;211554.768;249920.8124;124521.0495
2019;Pacífico Central;Hogar;Ingreso per cápita por hogar;280938.8811;372917.2288;64111.28782;78825.07031;30732.93922
2019;Pacífico Central;Hogar;Porcentaje de hogares con jefatura femenina;42.4122457;38.05995483;52.67223382;56.63508297;43.6824747
2019;Pacífico Central;Persona;Relación de dependencia demográfica;0.487389505;0.396879302;0.705726062;0.684441771;0.745470528
2019;Pacífico Central;Persona;Relación de dependencia económica;1.428960346;1.058140624;2.771275795;2.744868888;2.819814043
2019;Pacífico Central;Persona;Horas semanales trabajadas en la ocupación principal;41.70847059;43.89009323;32.00266822;36.40062619;21.08984969
2019;Pacífico Central;Persona;Escolaridad promedio personas de 15 años y más;8.034963117;8.677605479;6.548856129;6.776058916;6.103798549
2019;Pacífico Central;Persona;Tasa de desempleo abierto;8.450095774;4.602149195;22.37912336;14.57642886;36.72117132
2019;Pacífico Central;Persona;Tasa neta de participación;53.42446068;59.96219966;38.30597467;37.47385393;39.93597951
2019;Pacífico Central;Persona;Tasa de ocupación;48.91004259;57.20264977;29.73343334;32.01150427;25.27102006
2019;Brunca;Hogar;Total de personas;368173;246437;121736;81121;40615
2019;Brunca;Hogar;Total de hogares;124363;86619;37744;26257;11487
2019;Brunca;Hogar;Miembros por hogar;2.960470558;2.845068634;3.225307334;3.089499943;3.535736049
2019;Brunca;Hogar;Fuerza de trabajo por hogar;1.19056311;1.338817119;0.850333828;0.857333283;0.834334465
2019;Brunca;Hogar;Ocupados por hogar;1.084599117;1.266396518;0.667390844;0.715047416;0.558457387
2019;Brunca;Hogar;Ingreso por hogar;696786.9715;919937.0567;184678.1004;218192.5091;108070.8203
2019;Brunca;Hogar;Ingreso per cápita por hogar;272687.0422;366064.5773;58394.20849;70761.00609;30126.16597
2019;Brunca;Hogar;Porcentaje de hogares con jefatura femenina;37.01422449;34.20150313;43.46916066;44.89088624;40.21937843
2019;Brunca;Persona;Relación de dependencia demográfica;0.506171173;0.411413321;0.743069874;0.739711338;0.749816897
2019;Brunca;Persona;Relación de dependencia económica;1.486613716;1.12506144;2.792989562;2.60361601;3.237792154
2019;Brunca;Persona;Horas semanales trabajadas en la ocupación principal;39.84923342;42.27222091;29.29793569;31.04825566;24.17521434
2019;Brunca;Persona;Escolaridad promedio personas de 15 años y más;7.779391734;8.391703947;6.332573818;6.325281912;6.349331784
2019;Brunca;Persona;Tasa de desempleo abierto;8.900325539;5.409297473;21.51425456;16.59633068;33.06552588
2019;Brunca;Persona;Tasa neta de participación;51.69130867;57.64340392;37.64588587;37.94393784;36.96390003
2019;Brunca;Persona;Tasa de ocupación;47.09061393;54.52530073;29.54665416;31.64663644;24.7415921
2019;Huetar Caribe;Hogar;Total de personas;455019;293401;161618;114472;47146
2019;Huetar Caribe;Hogar;Total de hogares;142617;100916;41701;29012;12689
2019;Huetar Caribe;Hogar;Miembros por hogar;3.190496224;2.907378414;3.875638474;3.945677651;3.715501616
2019;Huetar Caribe;Hogar;Fuerza de trabajo por hogar;1.307586052;1.389799437;1.108630488;1.122638908;1.076601781
2019;Huetar Caribe;Hogar;Ocupados por hogar;1.144092219;1.281273534;0.812114817;0.902247346;0.606036725
2019;Huetar Caribe;Hogar;Ingreso por hogar;634969.4029;798803.2096;238493.2406;295615.6748;107889.0905
2019;Huetar Caribe;Hogar;Ingreso per cápita por hogar;243100.1653;318487.1796;60664.34986;75018.7729;27844.54364
2019;Huetar Caribe;Hogar;Porcentaje de hogares con jefatura femenina;39.83816796;36.19941337;48.64391741;46.95298497;52.51004807
2019;Huetar Caribe;Persona;Relación de dependencia demográfica;0.521522797;0.419570066;0.749642749;0.728401027;0.803458037
2019;Huetar Caribe;Persona;Relación de dependencia económica;1.43998949;1.091940992;2.495879388;2.514645379;2.451138277
2019;Huetar Caribe;Persona;Horas semanales trabajadas en la ocupación principal;43.69146335;46.75209782;32.00590563;35.20893185;21.10312094
2019;Huetar Caribe;Persona;Escolaridad promedio personas de 15 años y más;7.757296727;8.328330675;6.49500184;6.526266884;6.414892516
2019;Huetar Caribe;Persona;Tasa de desempleo abierto;12.50348555;7.808745624;26.74612273;19.63156279;43.70836688
2019;Huetar Caribe;Persona;Tasa neta de participación;56.21898646;61.42234017;44.72467301;43.78453224;47.13777992
2019;Huetar Caribe;Persona;Tasa de ocupación;49.18965361;56.62602587;32.76255708;35.1889443;26.53462613
2019;Huetar Norte;Hogar;Total de personas;415100;281423;133677;89346;44331
2019;Huetar Norte;Hogar;Total de hogares;128168;92802;35366;23971;11395
2019;Huetar Norte;Hogar;Miembros por hogar;3.238717933;3.032510075;3.779816773;3.727253765;3.890390522
2019;Huetar Norte;Hogar;Fuerza de trabajo por hogar;1.343868984;1.460776707;1.037097778;1.115848317;0.87143484
2019;Huetar Norte;Hogar;Ocupados por hogar;1.210341115;1.375002694;0.778261607;0.908597889;0.504080737
2019;Huetar Norte;Hogar;Ingreso por hogar;743044.7718;945920.7958;210688.8146;261456.5108;103891.7594
2019;Huetar Norte;Hogar;Ingreso per cápita por hogar;264176.3212;343529.9108;55948.87622;69485.90608;27471.81236
2019;Huetar Norte;Hogar;Porcentaje de hogares con jefatura femenina;33.15960302;30.10387707;41.17796754;42.04246798;39.35936814
2019;Huetar Norte;Persona;Relación de dependencia demográfica;0.524085769;0.437812292;0.744447344;0.707259282;0.82454624
2019;Huetar Norte;Persona;Relación de dependencia económica;1.409995297;1.075957304;2.644609848;2.340287124;3.464350453
2019;Huetar Norte;Persona;Horas semanales trabajadas en la ocupación principal;43.01596756;45.1516422;33.11484523;35.44407713;24.2829039
2019;Huetar Norte;Persona;Escolaridad promedio personas de 15 años y más;7.288368397;7.928974645;5.659014532;5.737886956;5.488648015
2019;Huetar Norte;Persona;Tasa de desempleo abierto;9.936077937;5.871808679;24.95774033;18.57335128;42.1550856
2019;Huetar Norte;Persona;Tasa neta de participación;56.32859026;61.76412967;42.50353443;45.34635337;36.36297056
2019;Huetar Caribe;Persona;Tasa de ocupación;50.73173763;58.13745814;31.89561267;36.92401587;21.03412919
2020;Total;Hogar;Total de personas;5104510;3575255;1529255;1094164;435091
2020;Total;Hogar;Total de hogares;1604705;1184922;419783;306796;112987
2020;Total;Hogar;Miembros por hogar;3.180964726;3.017291434;3.642965532;3.566421987;3.850805845
2020;Total;Hogar;Fuerza de trabajo por hogar;1.357454485;1.445021698;1.110278406;1.097820702;1.144105074
2020;Total;Hogar;Ocupados por hogar;1.120847134;1.281815174;0.666482445;0.737975723;0.472355227
2020;Total;Hogar;Ingreso por hogar;891934.092;1125760.905;231910.8533;276252.3414;111509.4691
2020;Total;Hogar;Ingreso per cápita por hogar;326482.5414;419283.2026;64533.99871;78031.80617;27883.11553
2020;Total;Hogar;Porcentaje de hogares con jefatura femenina;41.17647792;39.62860003;45.54567479;44.62281125;48.05154575
2020;Total;Persona;Relación de dependencia demográfica;0.464910098;0.409565755;0.612971444;0.615352704;0.60701398
2020;Total;Persona;Relación de dependencia económica;1.343330668;1.088059604;2.281127971;2.248637944;2.365779885
2020;Total;Persona;Horas semanales trabajadas en la ocupación principal;39.07565488;40.76799525;29.90088213;31.1807975;24.47118231
2020;Total;Persona;Escolaridad promedio personas de 15 años y más;8.939913192;9.597769346;7.153521087;7.188966853;7.05705139
2020;Total;Persona;Tasa de desempleo abierto;17.43022356;11.29439949;39.97159262;32.77811922;58.71399949
2020;Total;Persona;Tasa neta de participación;52.99452542;56.98642301;42.14796588;41.64728402;43.51085171
2020;Total;Persona;Tasa de ocupación;43.75746116;50.55014874;25.30075266;27.99608761;17.96389046
2020;Central;Hogar;Total de personas;3156366;2307969;848397;630126;218271
2020;Central;Hogar;Total de hogares;987838;753356;234482;175241;59241
2020;Central;Hogar;Miembros por hogar;3.195226343;3.063583485;3.618175382;3.595768114;3.684458399
2020;Central;Hogar;Fuerza de trabajo por hogar;1.428611776;1.505808675;1.180589555;1.173846303;1.20053679
2020;Central;Hogar;Ocupados por hogar;1.18415064;1.335551851;0.697720934;0.765083514;0.498455462
2020;Central;Hogar;Ingreso por hogar;1034341.51;1280519.598;243407.7071;289305.3891;107637.6206
